fecha,PRECIP_mm,EVAP_mm,TMAX_c,TMIN_c,almacenamiento_hm3
22/08/1996,0,5.3,27,16.5,3649.31
23/08/1996,12.5,4.7,29,17.5,3649.31
24/08/1996,8.5,4.9,27.5,18,3649.31
25/08/1996,7,0.1,25,17,3644.31
26/08/1996,1.2,3.5,24,18,3649.31
27/08/1996,3.4,4.3,25.5,18.5,3649.31
28/08/1996,1.9,4.3,26.5,17,3649.31
29/08/1996,0,5.5,26.5,17,3649.3
30/08/1996,0,5.9,27.5,17,3649.31
31/08/1996,0,5.4,29,17,3659.26
01/09/1996,0,5.4,28,17.5,3659.26
02/09/1996,0,5.5,28,17.5,3659.26
03/09/1996,15.6,4.6,27,17.5,3659.26
04/09/1996,14.5,4.1,27,18,3669.22
05/09/1996,29.8,6.8,27.5,17.5,3669.22
06/09/1996,8.8,3.6,25,17.5,3679.17
07/09/1996,1.8,3.9,27,16.5,3709.47
08/09/1996,6,4.6,27,17,3740.59
09/09/1996,0,6,26.5,16.5,3782.08
10/09/1996,0,3.8,24.5,17,3823.58
11/09/1996,0.4,4.2,26.5,18,3854.69
12/09/1996,0,5.4,28,17.5,3875.47
13/09/1996,0,5,28.5,18,3885.1
14/09/1996,0,5.9,31,17.5,3885.1
15/09/1996,0,5.6,30,17.5,3896.18
16/09/1996,0,4.6,27.5,18.5,3906.56
17/09/1996,0,6.4,27,19,3906.56
18/09/1996,0,3.9,26,18,3906.56
19/09/1996,0,5.7,31,17,3916.93
20/09/1996,0,5,30.5,17,3916.9
21/09/1996,16.8,5.8,28,18,3916.93
22/09/1996,9.1,4.8,28,17,3916.93
23/09/1996,7.3,4.3,28,18,3916.93
24/09/1996,11.3,7.3,28,17.5,3927.3
25/09/1996,0,4,26,17,3927.3
26/09/1996,0,3.9,28,17,3937.08
27/09/1996,24.4,8.9,29.5,18,3948.04
28/09/1996,47.7,5.3,29,18,3948.58
29/09/1996,0,5.4,25.5,16.5,3958.42
30/09/1996,0,4.9,26,16,3979.17
01/10/1996,0.9,3.2,26,16,3989.54
02/10/1996,58,2.8,20.5,16,3999.92
03/10/1996,12.2,0.4,21,16.5,4020.66
04/10/1996,0,2.5,24,17.5,4041.41
05/10/1996,0,4.8,27.5,18,4062.15
06/10/1996,9.4,4.6,27,18,4062.15
07/10/1996,0.01,3.4,24.5,17.5,4062.15
08/10/1996,3.6,2.7,24,18,4072.53
09/10/1996,0,6.6,24,17,4082.9
10/10/1996,0,4.8,23,16.5,4093.27
11/10/1996,0,4.6,24.5,16,4093.27
12/10/1996,0,5.2,25.5,12.5,4103.64
13/10/1996,0,4.7,25.5,12,4103.64
14/10/1996,0,4.7,27,12,4103.64
15/10/1996,0,4.6,27.5,14.5,4103.64
16/10/1996,0,4.6,28,15,4103.64
17/10/1996,0,5,29,15.5,4093.27
18/10/1996,0,3.7,28,15.5,4093.27
19/10/1996,0,3.6,25.5,16.5,4082.9
20/10/1996,0,5.1,29,16.5,4082.9
21/10/1996,0,4.6,28,16,4072.53
22/10/1996,0,4.7,27,15.5,4072.53
23/10/1996,0.2,4,29,15.5,4072.53
24/10/1996,11.6,3.2,24.5,17,4072.53
25/10/1996,0,3.7,25.5,16,4072.53
26/10/1996,0,4,25.5,15.5,4062.15
27/10/1996,0,4.7,29.5,15.5,4062.15
28/10/1996,0,4.4,28.5,16.5,4062.15
29/10/1996,0,5.8,28.5,16.5,4062.15
30/10/1996,0,4.6,28.5,16,4051.78
31/10/1996,0,4.8,27,16.5,4051.78
01/11/1996,0,3.8,28.5,17,4051.78
02/11/1996,0,4.9,27,16,4051.78
03/11/1996,0,3.5,26.5,14.5,4051.78
04/11/1996,0,3.8,27.5,14.5,4031.04
05/11/1996,0,3.5,28,15.5,4031.04
06/11/1996,0,2.8,27,16,4020.66
07/11/1996,0,4.2,28,16.5,4020.66
08/11/1996,0,6.2,23.5,17,4010.28
09/11/1996,0,3.7,21,11,4010.29
10/11/1996,0,6.2,21.5,9,3999.92
11/11/1996,0,4.7,21.5,9.5,3989.54
12/11/1996,0,3.8,22,10,3989.54
13/11/1996,0,3.8,23.5,12,3979.18
14/11/1996,0,3.2,23.5,11,3968.8
15/11/1996,0,3.7,23,11,3968.8
16/11/1996,0,3.5,23,12.5,3958.42
17/11/1996,0,3.8,24.5,12,3958.42
18/11/1996,0,3.8,25,12.5,3948.05
19/11/1996,0,3.8,25.5,12.9,3937.68
20/11/1996,0,3.7,24.5,13,3937.68
21/11/1996,0,4,26,12.5,3927.3
22/11/1996,0,3.3,25.5,12.5,3927.3
23/11/1996,0,2.9,24,13.5,3916.93
24/11/1996,0,4.1,26.5,13,3916.93
25/11/1996,0,3.6,23,12.5,3906.56
26/11/1996,2.1,0.5,19,12,3906.56
27/11/1996,1.2,1.2,19.5,13.5,3906.56
28/11/1996,0.6,1.6,20,14,3896.18
29/11/1996,0,3.5,27,14.5,3896.18
30/11/1996,0,3.5,28,13.5,3885.81
01/12/1996,0,3.1,24.5,13,3885.81
02/12/1996,0,2.8,22.5,13,3885.81
03/12/1996,0,2.4,25.5,13,3885.81
04/12/1996,0,2.8,25,13,3885.81
05/12/1996,0,3,24,13.5,3885.81
06/12/1996,0,3,24,13,3875.44
07/12/1996,0,2.4,26,12.5,3875.44
08/12/1996,0,5.5,25,13.5,3857.44
09/12/1996,0,3.2,23.5,13,3875.44
10/12/1996,0,3.1,25,13,3865.06
11/12/1996,0,3.9,26,13,3865.06
12/12/1996,0,3,25,12.5,3865.06
13/12/1996,0,4,24.5,13,3865.06
14/12/1996,0,3,23,13,3854.69
15/12/1996,0,3,24,13.5,3854.69
16/12/1996,0,2.9,23,13.5,3854.69
17/12/1996,0,2.7,22.5,14,3844.32
18/12/1996,0,2.7,22,13.5,3844.32
19/12/1996,0,1.7,19,13.5,3844.32
20/12/1996,0,2.4,21.5,11,3833.94
21/12/1996,0,3.7,21.5,10,3833.94
22/12/1996,0,1.5,22,11.5,3833.94
23/12/1996,0,3,23,12,3823.57
24/12/1996,0,3.4,25,12,3823.57
25/12/1996,0,3,21.5,12.5,3823.57
26/12/1996,0,2.5,22,12,3823.57
27/12/1996,0,2.2,23.5,12.5,3813.19
28/12/1996,0,2.2,24,12.5,3813.2
29/12/1996,0,2.8,23,12,3802.83
30/12/1996,0,4.4,22.5,12.5,3802.83
31/12/1996,0,2.3,23,12.5,3792.45
01/01/1997,0,3,24.5,12,3792.45
02/01/1997,0,2.7,22,13,3782.08
03/01/1997,0,2.3,26.5,12.5,3782.08
04/01/1997,0,4.2,23,12.5,3771.71
05/01/1997,0,6.3,23,12.5,3771.71
06/01/1997,0,4.3,22,12,3761.33
07/01/1997,0,4.7,25,11.5,3761.33
08/01/1997,0,4.7,23,12.5,3750.96
09/01/1997,0,3,18.5,8,3750.96
10/01/1997,0,4.6,23.5,7,3740.58
11/01/1997,0,4.2,22,7.5,3730.21
12/01/1997,0,4,21,7.5,3730.21
13/01/1997,0,2.2,18.5,8,3730.21
14/01/1997,0,2,19,10.5,3719.84
15/01/1997,0,3.3,21,9,3719.84
16/01/1997,0,3.7,22,9,3709.47
17/01/1997,0,2.8,22,11.5,3709.47
18/01/1997,0,1.8,19,13,3699.09
19/01/1997,0,2.9,22,12.5,3699.09
20/01/1997,0,3.1,23,12,3689.14
21/01/1997,0,4,24,11.5,3689.14
22/01/1997,0,4,23,11.5,3679.18
23/01/1997,0,3.9,23,11.5,3679.18
24/01/1997,0,4,25.5,11,3697.22
25/01/1997,0,4.2,24,11,3669.22
26/01/1997,0,6.7,24.5,11.5,3659.26
27/01/1997,0,4.5,25.5,12,3659.26
28/01/1997,0,4.4,24,11.5,3659.26
29/01/1997,0,3.8,22.5,12,3645.31
30/01/1997,0,2.9,23,11.5,3649.31
31/01/1997,0,2.8,22,12.5,3639.35
01/02/1997,0,3.5,25,13,3639.35
02/02/1997,0,4.5,22,14,3629.4
03/02/1997,0,5.4,25,12.5,3629.4
04/02/1997,0,4.2,24,11.5,3619.43
05/02/1997,0,4,24.5,11.5,3619.43
06/02/1997,0,4.9,23.5,14,3609.48
07/02/1997,0,4.6,25,13,3609.48
08/02/1997,0,4.3,25,13.5,3599.52
09/02/1997,0,4.9,25.5,13.5,3599.52
10/02/1997,0,4.4,24,13.5,3589.56
11/02/1997,0,4.5,24.5,13.5,3589.56
12/02/1997,0,5.5,24,13,3579.6
13/02/1997,0,6,29,13,3579.6
14/02/1997,0,5.3,24,11.5,3569.65
15/02/1997,0,5.6,23,11,3569.65
16/02/1997,0,5.8,23.5,11,3569.65
17/02/1997,0,5.2,22,10,3559.69
18/02/1997,0,3.8,25,10.5,3559.69
19/02/1997,0,6.5,28.5,13.5,3549.73
20/02/1997,0,6.8,29,12,3549.73
21/02/1997,0,5.4,24,11.5,3539.77
22/02/1997,0,5.4,25.5,11.5,3539.77
23/02/1997,0,5,26.5,11.5,3529.82
24/02/1997,0,5.2,26,14,3529.82
25/02/1997,0,5.8,25,14,3519.86
26/02/1997,0,7.4,28.5,14,3519.86
27/02/1997,0,6.2,27.5,14,3519.9
28/02/1997,0,6.550000000000001,28.5,13,3509.9
01/03/1997,0,6.7,30,13,3499.95
02/03/1997,0,7.5,27.5,12.5,3489.99
03/03/1997,0,5.7,28,12,3489.99
04/03/1997,0,6.3,29,14,3480.03
05/03/1997,0,5.8,29.5,14,3480.03
06/03/1997,0,7.4,25.5,15.5,3470.07
07/03/1997,6.5,4.8,24.5,13,3460.11
08/03/1997,8.4,5.2,24.5,13.5,3460.11
09/03/1997,0,4.4,25.5,13,3450.16
10/03/1997,0,4.6,25,14,3450.16
11/03/1997,0,4.6,29,15,3440.2
12/03/1997,0,6.1,29.5,14,3440.2
13/03/1997,0,5.7,28,14,3430.24
14/03/1997,0,4.9,27,14.5,3430.24
15/03/1997,0,6.3,27,14,3420.28
16/03/1997,0,5.9,30,15,3410.33
17/03/1997,0,4,28,16.5,3400.37
18/03/1997,0,6.2,29,17.5,3390.41
19/03/1997,0.8,3.2,22,16.5,3380.45
20/03/1997,18.1,2.3,19.5,13,3380.45
21/03/1997,6.1,2.3,17,11,3370.5
22/03/1997,7.5,3.6,22,11,3370.5
23/03/1997,0,5.3,23.5,11.5,3360.54
24/03/1997,0,6.5,27,12,3360.54
25/03/1997,0,3.5,25.5,12.5,3360.54
26/03/1997,0,5.4,24.5,13,3360.54
27/03/1997,0,5.7,29,14,3350.58
28/03/1997,0,5.1,25,14.5,3350.58
29/03/1997,0,4.3,25,14.5,3350.62
30/03/1997,0,5.4,28,15,3350.62
31/03/1997,0,5,26,15.5,3330.67
01/04/1997,0,6.2,29,15.5,3330.67
02/04/1997,0,5.9,29.5,15,3320.71
03/04/1997,2.5,5.2,27.5,15,3320.71
04/04/1997,9.3,1.4,19,13.5,3310.75
05/04/1997,0,3.4,25.5,12,3310.75
06/04/1997,0,3.5,24,12,3310.75
07/04/1997,6.1,4.1,26.5,15.5,3310.75
08/04/1997,3.1,2.2,23.5,16,3300.79
09/04/1997,2.1,2.1,23.5,15,3300.79
10/04/1997,2,3,22.5,14,3300.79
11/04/1997,0.4,3.8,26.5,13.5,3300.79
12/04/1997,0.7,3.5,27,14,3300.79
13/04/1997,8.7,1.4,21.5,14,3300.79
14/04/1997,0,1.6,21,14.5,3300.79
15/04/1997,0,4.3,26,15,3300.79
16/04/1997,0,3.7,25,16,3290.83
17/04/1997,0,5.4,26,16.5,3290.83
18/04/1997,0,5.4,28.5,16,3290.83
19/04/1997,0,5.2,29,17,3290.83
20/04/1997,4.3,4.6,28,16,3290.83
21/04/1997,0,6.7,29,15.5,3290.83
22/04/1997,0,6.6,30,13.5,3280.88
23/04/1997,0,6.3,29,13.5,3280.87
24/04/1997,0,6.4,30.5,14,3270.92
25/04/1997,0,7.1,29.5,14,3270.92
26/04/1997,0,7.2,26.5,11.5,3260.96
27/04/1997,0,7.4,26.5,11.5,3260.96
28/04/1997,0,7.6,25,13,3251.01
29/04/1997,0,5.7,27.5,13.5,3251.01
30/04/1997,0,6.545000000000001,31.5,14,3241.05
01/05/1997,0,5.84,31.5,15,3231.09
02/05/1997,0,5.85,32,15.5,3231.09
03/05/1997,0,6.88,31,16,3221.13
04/05/1997,0,8.18,30,15,3221.13
05/05/1997,0,6.26,29,16.5,3211.18
06/05/1997,0,6.16,29.5,17.5,3211.18
07/05/1997,0,5.56,28,18,3201.21
08/05/1997,0,4.44,27,17.5,3191.69
09/05/1997,0,6.34,29.5,16,3191.69
10/05/1997,0,6.98,29.5,16,3182.16
11/05/1997,0,7.9,30.5,18,3172.69
12/05/1997,0,8.66,31,17,3172.69
13/05/1997,0,6.56,30.5,16,3163.1
14/05/1997,0,4.95,27.5,15.5,3153.57
15/05/1997,0.2,4.45,26,16,3153.57
16/05/1997,0.3,4.95,28,16,3144.03
17/05/1997,1.5,4.88,27.5,16,3134.5
18/05/1997,0,6.34,30,16,3134.5
19/05/1997,0,7.42,31.5,16.5,3124.97
20/05/1997,0,7.1,32.5,17,3115.44
21/05/1997,0,7.07,31.5,18,3115.44
22/05/1997,1,2.83,24.5,18,3105.91
23/05/1997,0,5.9,30.5,15,3098.38
24/05/1997,0,6.06,30,15,3086.88
25/05/1997,0,6.3,32,15.5,3086.88
26/05/1997,0,8.78,32.5,16,3077.32
27/05/1997,0,9.02,32,17,3067.79
28/05/1997,0,6.86,30.5,17,3067.79
29/05/1997,0,6.33,31,18,3058.26
30/05/1997,1.1,5.67,29,18,3048.72
31/05/1997,0,7.13,31,16.5,3048.73
01/06/1997,0,5.8,31,16.5,3039.2
02/06/1997,3.5,6.4,33,18.5,3029.17
03/06/1997,0,6.5,31,18.5,3029.67
04/06/1997,0,6.8,32.5,18,3020.14
05/06/1997,0,7.8,31,19.5,3010.61
06/06/1997,5.6,6.9,31.5,19,3010.61
07/06/1997,0,7.6,30,17.5,3001.08
08/06/1997,0,6.5,31,19,2991.55
09/06/1997,8.7,8.3,32.5,20,2991.55
10/06/1997,0,5.6,28,18,2982.02
11/06/1997,0,6.8,32,18.5,2982.02
12/06/1997,2.6,7.2,32,19.5,2972.48
13/06/1997,0,6.9,31,18.5,2972.48
14/06/1997,0,4.2,31.5,18.5,2962.95
15/06/1997,0,5.9,31.5,19.5,2962.95
16/06/1997,0,5.8,31,20.5,2953.42
17/06/1997,0.4,7.2,32.5,21,2943.89
18/06/1997,57.4,7.2,24.5,21,2943.89
19/06/1997,7.6,5.8,30,16.5,2943.89
20/06/1997,0,7.2,28.5,18,2943.89
21/06/1997,4.9,1.3,23,18.5,2953.42
22/06/1997,60.3,4.6,27,19,2962.56
23/06/1997,5.6,7.4,26,16.5,2972.49
24/06/1997,0,5.6,27,16.5,2991.55
25/06/1997,0,5,28,19,3010.61
26/06/1997,9.5,4.2,27,19,3020.14
27/06/1997,0.9,4.5,27.5,18.5,3029.67
28/06/1997,10.1,6.1,28.5,18,3029.67
29/06/1997,13,6.5,29,16.5,3039.2
30/06/1997,8.9,4.9,24.5,17,3048.73
01/07/1997,0,4.2,26,17.5,3058.26
02/07/1997,32.7,7.6,28,18,3077.32
03/07/1997,10.3,1.4,24,17.5,3086.85
04/07/1997,0.5,3.4,27.5,18,3096.38
05/07/1997,2.2,4.2,28.5,18,3115.44
06/07/1997,5.5,4,28,18,3124.97
07/07/1997,0,5.8,28,17,3144.03
08/07/1997,0,6.1,29,17.5,3163.1
09/07/1997,2.2,7.8,26,18.5,3172.69
10/07/1997,0,5.5,29,18,3172.69
11/07/1997,19.4,8,29.5,18.5,3172.69
12/07/1997,25.1,7.3,28,15.5,3172.68
13/07/1997,49.3,5.1,28,14.5,3182.16
14/07/1997,0,3.3,28.5,17,3182.16
15/07/1997,0.01,4.8,28,17,3191.69
16/07/1997,0,4.6,27,19,3191.69
17/07/1997,0,5.1,28.5,19,3191.69
18/07/1997,0.5,4.3,29.5,18.5,3191.69
19/07/1997,0,2.6,28.5,18,3191.69
20/07/1997,0,4.5,28.5,17.5,3201.22
21/07/1997,0,5.6,28,18.5,3201.22
22/07/1997,0.5,4.8,28,19,3201.22
23/07/1997,0,5.7,28,18.5,3201.22
24/07/1997,21,8.8,29,19,3201.22
25/07/1997,0.01,4.7,28,16.5,3211.18
26/07/1997,6.9,5.2,28.5,17.5,3211.18
27/07/1997,3.5,3.3,28.5,16.5,3211.75
28/07/1997,0,4.9,28.5,17.5,3221.13
29/07/1997,0,5.2,28,18.5,3221.13
30/07/1997,11.6,4.6,28.5,18.5,3221.13
31/07/1997,0.5,4.5,27.5,17,3231.08
01/08/1997,0,5.5,28,16,3231.09
02/08/1997,0.9,4.4,28.5,19,3231.09
03/08/1997,0,6.7,27.5,18.5,3231.09
04/08/1997,0.2,5.9,27,19,3231.09
05/08/1997,27.3,8.3,28,19,3231.09
06/08/1997,0,4.2,28,17,3231.08
07/08/1997,5.9,5.4,27.5,18,3241.05
08/08/1997,4,4.5,28,17.5,3241.05
09/08/1997,8.2,3.2,28.5,19.5,3241.05
10/08/1997,0,4.9,26,14.5,3241.05
11/08/1997,0,5.4,28,17,3241.05
12/08/1997,15.9,6.2,28,18,3241.05
13/08/1997,19.9,5.5,26,15.5,3251.01
14/08/1997,0,2.8,24.5,17,3251.01
15/08/1997,0,3.9,27,16.5,3251.01
16/08/1997,15.6,4.1,28,16.5,3251.01
17/08/1997,0,6.3,28,16.5,3251.01
18/08/1997,0,3.8,26.5,18,3260.96
19/08/1997,0,4.8,27,18,3260.96
20/08/1997,0,4.8,26.5,18,3260.96
21/08/1997,0,5,28,18,3260.97
22/08/1997,0,5.8,28.5,19,3260.96
23/08/1997,0,4.5,29,19,3260.96
24/08/1997,0,6.9,28,18.5,3260.97
25/08/1997,13.2,4.8,27,19,3260.97
26/08/1997,0,4.1,26,17,3260.96
27/08/1997,0.6,4.4,28,16.5,3260.96
28/08/1997,0.9,4.5,27,16.5,3260.96
29/08/1997,0,4.1,27,16.5,3260.96
30/08/1997,0,4.4,27,18,3260.96
31/08/1997,0,5.1,26,17.5,3260.96
01/09/1997,0.01,5.4,26.5,18,3260.96
02/09/1997,0,4.8,26,18.5,3251.01
03/09/1997,0,5.5,27,18,3251.01
04/09/1997,0,5.4,26.5,17.5,3251.01
05/09/1997,1.3,5.2,27,17.5,3251.01
06/09/1997,16.7,4.5,27,18,3251.01
07/09/1997,0,4.2,26,17.5,3251.01
08/09/1997,0.2,3.7,26,18,3251.01
09/09/1997,1.4,4.2,27.5,18.5,3251.01
10/09/1997,0,5.8,26.5,18,3251.01
11/09/1997,0,6.1,27,18,3251.01
12/09/1997,0,5.1,27.5,18.5,3251.01
13/09/1997,0,3,26.5,18.5,3251.01
14/09/1997,0.8,6.3,27,17,3241.05
15/09/1997,1,5.2,26.5,17.5,3241.05
16/09/1997,0,5.3,29,18,3241.05
17/09/1997,0,5.9,28.5,17.5,3241.05
18/09/1997,0,5.8,28,18.5,3241.05
19/09/1997,0,6.1,28,18,3241.05
20/09/1997,13.2,5.5,26,17.5,3231.09
21/09/1997,1.2,1.9,24,18.5,3231.09
22/09/1997,0,3.4,25,17,3231.09
23/09/1997,0,5.9,29.5,17,3231.09
24/09/1997,32.6,8,29.5,19,3231.09
25/09/1997,0,3.4,27.5,18,3231.09
26/09/1997,5.9,4.5,27.5,18.5,3231.09
27/09/1997,0,5.4,28,18.5,3221.13
28/09/1997,0,4.9,28.5,18.5,3221.13
29/09/1997,0,5,28,19.5,3211.18
30/09/1997,0,5.3,27.5,19,3211.18
01/10/1997,0,6,28.5,18.5,3201.12
02/10/1997,0,5.5,28,18.5,3201.12
03/10/1997,8.1,5.2,29,19,3191.69
04/10/1997,0,3.4,28.5,18,3191.69
05/10/1997,0.7,6.4,27.5,16.5,3182.16
06/10/1997,0,4.5,27.5,16.5,3182.16
07/10/1997,0,4.8,28,16.5,3182.16
08/10/1997,0,4.4,28,18,3172.69
09/10/1997,21.3,5.5,26,18,3172.69
10/10/1997,6.2,0.7,22,18,3172.69
11/10/1997,22.3,3.5,25,17.5,3172.69
12/10/1997,40.8,1.1,25,17.5,3172.69
13/10/1997,18.5,3.6,23.5,18,3172.69
14/10/1997,0,6.4,22.5,18,3182.16
15/10/1997,0,4.9,24,14.5,3191.69
16/10/1997,0,3.5,19,14,3201.22
17/10/1997,0,4.2,22.5,11.5,3211.18
18/10/1997,0,5.8,14.5,9,3211.18
19/10/1997,0,4.4,33.5,9.5,3211.18
20/10/1997,0,4.2,24.5,12,3211.18
21/10/1997,0,4.2,24,13,3211.18
22/10/1997,0,4.6,27,13.5,3211.18
23/10/1997,0,4.6,26.5,13.5,3211.18
24/10/1997,0,5.2,28.5,14,3211.18
25/10/1997,0,4.3,28,13,3206.22
26/10/1997,0,5.9,25,13.5,3201.22
27/10/1997,0,4.5,26.5,14,3191.69
28/10/1997,0,4.6,30,14,3191.69
29/10/1997,0,4.4,26.5,15.5,3182.16
30/10/1997,0,4.7,29.5,15.5,3182.16
31/10/1997,0,4.9,28,11,3172.69
01/11/1997,0,3.4,27.5,15.5,3172.69
02/11/1997,0,3.9,27,17,3172.69
03/11/1997,2.7,4.7,28,17,3172.69
04/11/1997,0,4.7,27,16.5,3163.1
05/11/1997,0,4.6,26,15,3163.1
06/11/1997,0,6.9,26.5,15.5,3153.57
07/11/1997,0,1.3,24,16.5,3153.57
08/11/1997,1.7,0.6,22,16.5,3144.03
09/11/1997,0,2.2,23,15,3144.03
10/11/1997,0,3.2,25.5,16,3144.03
11/11/1997,31.1,5.2,23.5,17,3134.5
12/11/1997,0,4.3,26,15,3134.5
13/11/1997,0,4.8,27,15,3134.5
14/11/1997,0,4.2,24.5,14,3134.5
15/11/1997,0,4.4,25,12,3134.5
16/11/1997,0,4,25.5,14.5,3134.5
17/11/1997,0,4,24,14,3124.97
18/11/1997,0,4.4,25,13.5,3124.97
19/11/1997,0,3.4,25.5,12.5,3124.97
20/11/1997,0,4.7,25,12.5,3124.97
21/11/1997,0,4.3,26.5,13,3124.98
22/11/1997,0,4,25,14,3124.98
23/11/1997,0,3.8,25.5,13.5,3124.98
24/11/1997,0,4.2,25,14,3124.98
25/11/1997,0,6.5,24,13.5,3115.44
26/11/1997,0,4,26,13.5,3115.44
27/11/1997,0,3.6,26,14,3115.44
28/11/1997,0,5.5,26,13,3105.91
29/11/1997,0,3.3,24,12.5,3105.91
30/11/1997,0,4.5,24,10,3105.91
01/12/1997,0,4.3,26,10.5,3096.38
02/12/1997,0,5,26,13,3096.38
03/12/1997,0,3.6,24,12.5,3096.38
04/12/1997,0,3.3,24,13.5,3086.85
05/12/1997,0,3.7,25,13,3086.85
06/12/1997,0,2.3,25,13.5,3077.32
07/12/1997,0,4.9,25.5,14,3077.32
08/12/1997,0,3.9,24,13.5,3067.79
09/12/1997,0,3.8,24,13,3067.79
10/12/1997,0,4.3,25,12.5,3058.26
11/12/1997,0,5.3,26.5,12.5,3058.26
12/12/1997,0,5.8,14,13,3048.73
13/12/1997,0,2.5,7.5,3,3048.73
14/12/1997,0,2.2,17,2,3039.2
15/12/1997,0,3.1,20,2.5,3029.67
16/12/1997,0,2.6,22,6,3020.14
17/12/1997,0,4.7,24,12,3020.14
18/12/1997,0,2.1,20.5,10,3010.6
19/12/1997,0,2.9,22.5,9,3010.6
20/12/1997,0,3.4,23.5,11,3001.77
21/12/1997,0,3.6,23,11,3001.77
22/12/1997,0.7,0.7,19.5,11.5,2991.55
23/12/1997,0,1,22.5,14,2991.55
24/12/1997,0,3,24.5,11.5,2982.02
25/12/1997,0,4.7,26,10.5,2982.02
26/12/1997,0,1.3,23.5,11.5,2982.02
27/12/1997,0,3.5,24.5,11.5,2972.49
28/12/1997,0,6.7,27,10.5,2972.49
29/12/1997,0,3.2,22.5,10,2972.49
30/12/1997,0,4.1,22,9.5,2972.49
31/12/1997,0,9,24,9.5,2962.96
01/01/1998,0,4.9,21,11,2962.96
02/01/1998,0,4.8,23,11,2962.96
03/01/1998,0,2.9,22,10.5,2962.95
04/01/1998,0,2.9,22.5,11,2953.42
05/01/1998,0,3.8,24,12.5,2953.42
06/01/1998,0,3.8,24,11,2953.42
07/01/1998,0,3.6,24,9.5,2953.42
08/01/1998,0,3.2,23,10,2943.89
09/01/1998,0,2.4,23,9.5,2943.89
10/01/1998,0,2,23,10,2943.89
11/01/1998,0,5.2,23,10,2934.36
12/01/1998,0,3.4,24,12,2934.36
13/01/1998,0,3.8,25,12,2934.36
14/01/1998,0,3.6,26,11.5,2924.83
15/01/1998,0,3.2,22.5,11,2924.83
16/01/1998,0,1.9,22.5,10,2915.3
17/01/1998,0,1,18.5,9.5,2915.3
18/01/1998,0,3.6,21.5,13.5,2915.3
19/01/1998,0,3.3,24,12,2905.77
20/01/1998,0,4.5,27.5,11.5,2905.77
21/01/1998,0,4.3,27.5,12,2905.77
22/01/1998,0,4.1,27,12,2896.24
23/01/1998,0,4.3,27.5,11,2896.24
24/01/1998,0,5.7,24,10.5,2896.24
25/01/1998,0,3.7,23,11.5,2886.71
26/01/1998,0,4.6,24,11.5,2886.71
27/01/1998,0,3.1,24,11,2877.18
28/01/1998,0,4.6,26.5,11,2872.18
29/01/1998,0,3.9,25.5,12,2867.65
30/01/1998,0,3.5,28.5,11,2867.65
31/01/1998,0,4.4,27,10.5,2858.12
01/02/1998,0,5.2,24,8.5,2848.59
02/02/1998,0,4.7,19.5,9.5,2839.06
03/02/1998,0,4.3,22,8.5,2839.06
04/02/1998,0,4,25.5,7.5,2829.18
05/02/1998,0,4.4,24,9,2829.15
06/02/1998,0,2.9,23,8.5,2820
07/02/1998,0,5.3,27.5,8.5,2820
08/02/1998,0,3.9,24,9.5,2810.46
09/02/1998,0,3.8,25,10.5,2810.46
10/02/1998,0,5.1,27.5,10.5,2800.94
11/02/1998,0,4.1,23,11,2800.94
12/02/1998,0,3.9,24.5,11,2791.41
13/02/1998,0,9.9,25.5,11,2791.41
14/02/1998,0,6.8,23,11.5,2780.02
15/02/1998,0,5.7,25,7.5,2772.34
16/02/1998,0,4.9,25,8,2772.34
17/02/1998,0,4.1,24,7.5,2762.81
18/02/1998,0,5.2,29,7.5,2762.81
19/02/1998,0,5,25,10,2753.28
20/02/1998,0,5.8,26,10,2753.28
21/02/1998,0,6.2,29,12,2743.75
22/02/1998,0,5.1,26,12,2743.75
23/02/1998,0,5.3,29,12.5,2734.22
24/02/1998,0,5.9,29.5,12.5,2734.22
25/02/1998,0,6.4,29,14,2734.22
26/02/1998,0,5.9,30.5,14,2724.69
27/02/1998,0,5.9,30.5,12,2724.69
28/02/1998,0,6.7,29,12,2715.67
01/03/1998,0,5.4,29.5,12,2706.64
02/03/1998,0,6.1,27.5,11.5,2706.64
03/03/1998,0,5.4,26,12,2697.69
04/03/1998,0,5.7,26.5,12,2688.58
05/03/1998,0,5.6,29,13,2688.58
06/03/1998,0,5.5,29.5,13,2679.55
07/03/1998,0,7.3,30,14,2679.56
08/03/1998,0,5.8,27.5,12.5,2670.53
09/03/1998,0,5.4,27.5,14,2670.53
10/03/1998,0,7,28,14.5,2661.5
11/03/1998,0,5.1,25,14,2661.5
12/03/1998,0,4.9,24,14,2652.48
13/03/1998,0,4.5,30,14,2652.48
14/03/1998,0,6.1,28,13.5,2643.45
15/03/1998,0,8.9,32,14,2643.45
16/03/1998,0,8.9,29,14,2634.42
17/03/1998,0,6.9,31.5,14,2634.42
18/03/1998,0,6.3,33,13.5,2625.4
19/03/1998,0,6.5,31,13.5,2616.36
20/03/1998,0,5.4,33,14,2616.36
21/03/1998,0,8.6,33.5,16,2607.34
22/03/1998,0,7.4,27,14,2598.31
23/03/1998,0,6.6,29.5,14.5,2589.28
24/03/1998,0,6.7,29,14,2589.28
25/03/1998,0,6.7,30,16,2580.26
26/03/1998,0,6.4,29.5,17,2571.22
27/03/1998,0,6.4,34.5,16,2571.22
